Product;Panel;PanelVersion;PlateID;WellID;SampleID;SampleType;Assay;UniProt;OlinkID;Ct;NPX;LOD;BelowLOD;QuantifiedValue;Unit;LODQuant;LLOQ;LQL;BelowLQL;ULOQ;AboveULOQ;SampleQC;AssayQC;MissingFreq;Normalization;SoftwareVersion;SoftwareName;AssayType;QCDeviationDetCtrl;QCDeviationIncCtrl
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;IL27;Q8NEV9_Q14213;OID05584;2.344.436;221.427;248.163;TRUE;0.04346;pg/mL;0.07010;0.46561;0.46561;TRUE;3.146.011.535;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;IL33;O95760;OID05581;2.177.577;130.278;255.807;TRUE;NA;pg/mL;0.16077;0.21111;0.21111;TRUE;787.582.162;FALSE;PASS;PASS;0.75000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;IL4;P05112;OID05591;2.739.307;-0.79244;297.932;TRUE;NA;pg/mL;0.03883;0.04032;0.04032;TRUE;270.823.364;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;IL6;P05231;OID05590;1.851.496;786.080;275.445;FALSE;377.430;pg/mL;0.07852;0.25261;0.25261;FALSE;390.625.000;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;IL7;P13232;OID05598;2.245.332;0.19661;122.122;TRUE;0.02037;pg/mL;0.13037;0.26528;0.26528;TRUE;166.386.574;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;Inc Ctrl;NA;OID05586;956.187;0.13660;0.06961;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.00000;Calibrator Normalized;2.2.1;NPX Signature;inc_ctrl;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;LTA;P01374;OID05625;1.905.603;397.078;359.232;FALSE;136.155;pg/mL;0.86940;0.95135;0.95135;FALSE;155.729.331;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;MMP1;P03956;OID05627;1.803.616;657.090;399.495;FALSE;894.724;pg/mL;0.08479;355.673;355.673;FALSE;981.636.282;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;MMP12;P39900;OID05613;2.082.589;334.063;105.721;FALSE;279.626;pg/mL;NA;762.939;762.939;TRUE;1.562.499.990;FALSE;PASS;WARN;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;OLR1;P78380;OID05583;1.990.307;346.485;0.39583;FALSE;101.003;pg/mL;NA;0.95367;0.95367;FALSE;390.625.002;FALSE;PASS;PASS;0.25000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;OSM;P13725;OID05621;1.941.738;523.379;102.986;FALSE;0.66580;pg/mL;0.01084;0.13071;0.13071;FALSE;176.196.226;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;TGFA;P01135;OID05588;2.077.060;-133.177;112.974;TRUE;NA;pg/mL;0.55955;109.252;109.252;TRUE;195.312.499;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;TNF;P01375;OID05608;1.889.320;530.406;262.350;FALSE;1.984.563;pg/mL;280.946;381.470;381.470;FALSE;1.562.500.004;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;TNFSF10;P50591;OID05603;1.962.696;0.40305;-0.95763;FALSE;0.39864;pg/mL;0.01895;168.650;168.650;TRUE;754.962.680;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;TNFSF12;O43508;OID05592;1.949.091;207.996;0.23995;FALSE;0.72017;pg/mL;NA;381.470;381.470;TRUE;1.562.500.004;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;TSLP;Q969D9;OID05593;2.331.048;-0.34675;133.934;TRUE;NA;pg/mL;0.11454;0.35825;0.35825;TRUE;650.263.050;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;F3;Donor4-Control  1-50;SAMPLE;VEGFA;P15692;OID05616;1.925.388;113.804;0.73605;FALSE;0.55453;pg/mL;NA;0.47684;0.47684;FALSE;781.250.003;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00684;-0.06258
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CCL11;P51671;OID05594;2.254.191;108.062;0.49808;FALSE;0.17648;pg/mL;0.07031;0.47467;0.47467;TRUE;2.112.040.552;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CCL13;Q99616;OID05602;1.782.105;668.492;156.063;FALSE;0.80707;pg/mL;0.00545;0.05960;0.05960;FALSE;195.312.500;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CCL19;Q99731;OID05607;1.979.723;550.023;225.979;FALSE;0.97725;pg/mL;0.05449;0.95367;0.95367;FALSE;97.656.250;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CCL2;P13500;OID05619;910.158;1.453.223;0.87813;FALSE;84.611.254;pg/mL;0.00789;0.23842;0.23842;FALSE;390.625.002;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CCL3;P10147;OID05611;611.324;1.728.657;227.661;FALSE;277.851.071;pg/mL;0.01157;0.05109;0.05109;FALSE;136.445.024;TRUE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CCL4;P13236;OID05623;685.998;1.608.181;-0.29344;FALSE;2.450.544.392;pg/mL;NA;0.11921;0.11921;FALSE;390.625.001;TRUE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CCL7;P80098;OID05626;1.128.328;1.238.680;199.071;FALSE;10.850.528;pg/mL;0.05921;0.11921;0.11921;FALSE;195.312.500;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CCL8;P80075;OID05580;821.699;1.383.910;0.83753;FALSE;25.708.448;pg/mL;0.00493;0.02980;0.02980;FALSE;195.312.500;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CSF1;P09603;OID05622;1.334.751;1.027.107;125.498;FALSE;6.534.293;pg/mL;0.00765;0.14814;0.14814;FALSE;262.248.569;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CSF2;P04141;OID05614;1.229.892;1.251.589;136.985;FALSE;6.987.938;pg/mL;0.00988;0.28971;0.28971;FALSE;564.864.586;FALSE;PASS;WARN;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CSF3;P09919;OID05615;1.921.348;204.623;-0.97490;FALSE;1.337.465;pg/mL;0.30748;1.037.567;1.037.567;FALSE;4.513.179.108;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CXCL10;P02778;OID05604;1.401.777;945.507;265.718;FALSE;2.998.576;pg/mL;0.20023;0.44190;0.44190;FALSE;325.569.721;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CXCL11;O14625;OID05624;1.735.372;434.421;-0.77902;FALSE;135.717;pg/mL;NA;0.11921;0.11921;FALSE;195.312.499;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CXCL12;P48061;OID05582;2.283.675;200.842;247.383;TRUE;2.667.796;pg/mL;4.058.936;5.474.972;5.474.972;TRUE;3.124.999.966;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CXCL8;P10145;OID05612;544.806;1.790.635;-0.04876;FALSE;575.199.358;pg/mL;NA;0.30225;0.30225;FALSE;290.832.512;TRUE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;CXCL9;Q07325;OID05587;1.016.953;928.516;-0.49739;FALSE;9.512.796;pg/mL;0.01744;0.20358;0.20358;FALSE;259.112.023;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;Det Ctrl;NA;OID05599;1.043.967;-0.06461;0.08104;TRUE;NA;NA;NA;NA;NA;TRUE;NA;FALSE;PASS;NA;100.000;Calibrator Normalized;2.2.1;NPX Signature;det_ctrl;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;EGF;P01133;OID05618;1.928.982;430.398;124.279;FALSE;0.91745;pg/mL;0.02046;0.47684;0.47684;FALSE;97.656.250;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;Ext Ctrl;NA;OID05609;1.251.075;0.00000;0.00000;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.00000;Calibrator Normalized;2.2.1;NPX Signature;ext_ctrl;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;FLT3LG;P49771;OID05596;1.702.699;636.105;0.69932;FALSE;872.653;pg/mL;0.01593;0.95367;0.95367;FALSE;390.625.003;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;HGF;P14210;OID05595;2.032.952;419.293;233.225;FALSE;199.082;pg/mL;0.40041;0.22239;0.40041;FALSE;1.562.480.338;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IFNG;P01579;OID05605;1.081.139;1.497.717;221.519;FALSE;17.404.580;pg/mL;0.01092;0.03993;0.03993;FALSE;388.180.300;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL10;P22301;OID05606;1.798.121;813.389;342.458;FALSE;2.318.081;pg/mL;0.48145;132.012;132.012;FALSE;4.034.801.101;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL13;P35225;OID05600;2.063.208;483.742;199.203;FALSE;554.522;pg/mL;0.38213;0.49957;0.49957;FALSE;558.985.041;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL15;P40933;OID05610;2.111.251;434.391;223.014;FALSE;0.88797;pg/mL;0.02218;0.77529;0.77529;FALSE;3.639.117.547;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL17A;Q16552;OID05620;1.633.881;865.251;173.333;FALSE;3.129.789;pg/mL;0.03943;0.22831;0.22831;FALSE;1.686.832.582;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL17C;Q9P0M4;OID05617;2.122.724;0.53581;0.92403;TRUE;NA;pg/mL;NA;0.73021;0.73021;TRUE;781.250.043;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL17F;Q96PD4;OID05597;1.233.782;1.090.458;130.372;FALSE;39.513.570;pg/mL;0.41027;0.29683;0.41027;FALSE;377.881.533;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL18;Q14116;OID05601;2.165.222;367.449;155.913;FALSE;273.120;pg/mL;0.38393;0.46128;0.46128;FALSE;1.546.177.311;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL1B;P01584;OID05589;1.606.665;861.616;261.398;FALSE;2.478.321;pg/mL;0.24741;0.35141;0.35141;FALSE;909.261.106;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL2;P60568;OID05585;917.945;1.695.974;252.112;FALSE;61.519.523;pg/mL;0.01683;0.08701;0.08701;FALSE;246.212.763;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL27;Q8NEV9_Q14213;OID05584;2.237.863;342.627;248.163;FALSE;0.25159;pg/mL;0.07010;0.46561;0.46561;TRUE;3.146.011.535;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL33;O95760;OID05581;1.990.122;332.360;255.807;FALSE;0.49063;pg/mL;0.16077;0.21111;0.21111;FALSE;787.582.162;FALSE;PASS;PASS;0.75000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL4;P05112;OID05591;2.184.955;489.734;297.932;FALSE;0.20737;pg/mL;0.03883;0.04032;0.04032;FALSE;270.823.364;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL6;P05231;OID05590;1.310.983;1.341.220;275.445;FALSE;17.114.022;pg/mL;0.07852;0.25261;0.25261;FALSE;390.625.000;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;IL7;P13232;OID05598;2.118.070;161.549;122.122;FALSE;0.21092;pg/mL;0.13037;0.26528;0.26528;TRUE;166.386.574;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;Inc Ctrl;NA;OID05586;965.800;0.18674;0.06961;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.00000;Calibrator Normalized;2.2.1;NPX Signature;inc_ctrl;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;LTA;P01374;OID05625;1.441.376;875.931;359.232;FALSE;3.759.997;pg/mL;0.86940;0.95135;0.95135;FALSE;155.729.331;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;MMP1;P03956;OID05627;1.574.492;900.842;399.495;FALSE;5.290.082;pg/mL;0.08479;355.673;355.673;FALSE;981.636.282;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;MMP12;P39900;OID05613;1.574.139;857.140;105.721;FALSE;15.304.174;pg/mL;NA;762.939;762.939;FALSE;1.562.499.990;FALSE;PASS;WARN;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;OLR1;P78380;OID05583;1.594.169;757.250;0.39583;FALSE;2.179.742;pg/mL;NA;0.95367;0.95367;FALSE;390.625.002;FALSE;PASS;PASS;0.25000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;OSM;P13725;OID05621;1.428.785;1.050.958;102.986;FALSE;2.241.956;pg/mL;0.01084;0.13071;0.13071;FALSE;176.196.226;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;TGFA;P01135;OID05588;1.645.803;312.707;112.974;FALSE;491.731;pg/mL;0.55955;109.252;109.252;FALSE;195.312.499;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;TNF;P01375;OID05608;1.278.652;1.155.700;262.350;FALSE;84.471.767;pg/mL;280.946;381.470;381.470;FALSE;1.562.500.004;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;TNFSF10;P50591;OID05603;1.824.206;193.422;-0.95763;FALSE;192.361;pg/mL;0.01895;168.650;168.650;FALSE;754.962.680;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;TNFSF12;O43508;OID05592;1.773.745;397.970;0.23995;FALSE;531.616;pg/mL;NA;381.470;381.470;FALSE;1.562.500.004;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;TSLP;Q969D9;OID05593;2.423.288;-112.288;133.934;TRUE;NA;pg/mL;0.11454;0.35825;0.35825;TRUE;650.263.050;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;G3;Donor4-Control-nondiluted;SAMPLE;VEGFA;P15692;OID05616;1.527.934;725.885;0.73605;FALSE;597.792;pg/mL;NA;0.47684;0.47684;FALSE;781.250.003;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.06056;-0.01245
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CCL11;P51671;OID05594;2.434.276;-0.78030;0.49808;TRUE;NA;pg/mL;0.07031;0.47467;0.47467;TRUE;2.112.040.552;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CCL13;Q99616;OID05602;2.261.920;182.671;156.063;FALSE;0.00886;pg/mL;0.00545;0.05960;0.05960;TRUE;195.312.500;FALSE;PASS;PASS;0.37500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CCL19;Q99731;OID05607;2.502.243;0.21496;225.979;TRUE;NA;pg/mL;0.05449;0.95367;0.95367;TRUE;97.656.250;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CCL2;P13500;OID05619;1.332.491;1.024.885;0.87813;FALSE;4.205.689;pg/mL;0.00789;0.23842;0.23842;FALSE;390.625.002;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CCL3;P10147;OID05611;1.017.986;1.315.988;227.661;FALSE;11.812.852;pg/mL;0.01157;0.05109;0.05109;FALSE;136.445.024;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CCL4;P13236;OID05623;1.068.843;1.219.330;-0.29344;FALSE;45.308.757;pg/mL;NA;0.11921;0.11921;FALSE;390.625.001;FALSE;PASS;PASS;0.50000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CCL7;P80098;OID05626;1.569.858;791.144;199.071;FALSE;559.350;pg/mL;0.05921;0.11921;0.11921;FALSE;195.312.500;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CCL8;P80075;OID05580;1.155.511;1.044.091;0.83753;FALSE;1.805.570;pg/mL;0.00493;0.02980;0.02980;FALSE;195.312.500;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
TARGET48;Olink Target 48 Cytokine;932011;MAIT_Alarmins3;H3;Donor4-IL12  1-50;SAMPLE;CSF1;P09603;OID05622;1.847.433;508.418;125.498;FALSE;174.422;pg/mL;0.00765;0.14814;0.14814;FALSE;262.248.569;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.03452;-0.01161
